SNo,IsBadBuy,VehicleAge,VehOdo,ARCP,VehBCost,WarrantyCost
8252,0,1,2,4,2,2
8253,0,2,2,1,0,0
8254,0,1,1,2,1,0
8255,0,3,3,4,2,2
8256,0,0,0,4,1,1
8257,0,2,1,2,0,0
8258,0,1,3,2,0,0
8259,0,1,2,3,0,0
8260,0,2,2,4,3,2
8261,0,1,2,4,3,2
8262,0,4,2,1,0,3
8263,0,4,2,1,0,3
8264,0,1,1,4,2,0
8265,0,1,3,4,2,2
8266,0,1,3,4,3,2
8267,0,1,3,4,2,3
8268,0,2,2,2,1,2
8269,0,1,1,4,2,2
8270,0,3,3,3,1,2
8271,0,1,1,4,1,1
8272,0,1,3,4,1,3
8273,0,2,1,2,1,1
8274,0,1,2,4,1,3
8275,0,0,2,4,2,3
8276,0,3,2,3,2,0
8277,0,2,2,3,3,3
8278,1,3,3,1,0,4
8279,0,2,2,3,0,2
8280,0,1,3,4,3,1
8281,0,2,2,4,4,2
8282,0,3,3,2,0,3
8283,0,1,3,4,1,2
8284,0,3,3,2,0,2
8285,0,1,2,4,2,1
8286,0,3,2,1,0,2
8287,0,1,2,4,3,2
8288,0,1,2,4,3,0
8289,0,2,3,4,1,3
8290,0,1,3,3,1,2
8291,0,2,4,2,0,3
8292,0,3,3,3,0,2
8293,0,2,1,4,3,0
8294,0,1,2,4,1,1
8295,0,2,2,3,1,0
8296,1,1,2,4,2,1
8297,0,1,2,4,2,3
8298,0,3,3,3,3,3
8299,0,0,1,4,1,1
8300,1,1,2,3,0,0
8301,0,1,2,2,1,1
8302,0,2,3,2,0,1
8303,1,3,3,2,0,2
8304,1,3,3,4,2,3
8305,0,2,2,4,3,2
8306,0,1,1,3,1,1
8307,0,2,2,2,1,0
8308,0,2,1,4,2,0
8309,0,3,3,0,1,2
8310,0,1,2,3,0,0
8311,0,3,1,1,0,2
8312,0,1,2,0,2,3
8313,0,3,3,3,1,1
8314,0,2,2,4,2,2
8315,0,2,2,3,1,3
8316,0,3,3,3,1,3
8317,0,0,1,4,1,1
8318,0,2,3,4,4,1
8319,0,1,2,4,3,2
8320,0,1,3,4,2,2
8321,1,2,2,2,0,2
8322,0,2,3,3,1,0
8323,0,3,2,2,1,3
8324,0,1,2,4,4,1
8325,0,4,3,2,1,3
8326,0,2,2,3,1,2
8327,1,3,3,2,1,3
8328,0,1,3,4,2,2
8329,0,2,3,4,3,2
8330,0,0,1,4,2,1
8331,0,2,0,4,3,1
8332,1,2,3,4,1,3
8333,0,3,2,4,4,2
8334,0,1,3,4,2,3
8335,0,4,3,1,0,1
8336,0,3,2,2,1,1
8337,0,2,3,2,0,2
8338,0,1,3,4,2,2
8339,0,1,0,2,1,0
8340,1,3,2,1,0,3
8341,0,2,2,4,3,1
8342,1,2,3,2,0,2
8343,0,1,1,4,3,0
8344,0,1,2,4,1,1
8345,0,1,2,4,2,1
8346,0,1,1,3,1,0
8347,0,1,0,2,1,0
8348,1,3,3,4,1,1
8349,0,2,0,2,1,1
8350,0,1,1,4,2,1
8351,0,3,3,3,3,2
8352,0,3,3,3,2,2
8353,0,2,3,4,4,2
8354,0,2,2,1,0,1
8355,0,3,3,4,3,3
8356,0,1,3,4,1,2
8357,1,4,3,1,0,3
8358,0,1,2,4,2,2
8359,0,1,1,1,1,0
8360,1,2,3,3,1,3
8361,1,3,3,4,4,1
8362,0,2,3,3,1,0
8363,0,1,3,3,2,3
8364,0,0,1,3,2,1
8365,0,0,1,3,1,1
8366,0,3,3,1,0,3
8367,0,1,3,4,1,2
8368,0,3,2,4,3,1
8369,0,3,3,2,2,1
8370,0,2,3,3,1,3
8371,0,2,1,3,1,0
8372,1,1,2,4,1,1
8373,0,1,2,4,1,1
8374,0,3,1,2,1,0
8375,1,3,3,1,1,2
8376,0,2,0,1,1,1
8377,0,2,2,4,3,2
8378,0,2,2,4,1,2
8379,0,1,3,4,4,3
8380,0,4,3,1,0,2
8381,0,2,2,1,0,3
8382,0,2,2,3,1,3
8383,0,1,3,4,3,0
8384,0,1,1,4,3,1
8385,0,1,0,4,3,1
8386,1,1,3,4,3,2
8387,0,1,3,4,2,3
8388,0,2,2,1,0,0
8389,0,1,2,4,3,2
8390,0,2,1,4,3,1
8391,0,4,3,2,2,2
8392,0,1,2,2,0,1
8393,0,2,2,3,1,0
8394,0,3,2,2,1,3
8395,0,2,2,3,1,1
8396,0,1,2,4,3,2
8397,0,1,1,1,1,0
8398,0,2,2,3,2,1
8399,0,2,2,1,1,0
8400,0,3,2,1,0,2
8401,0,2,0,2,1,1
8402,0,2,3,4,1,3
8403,0,1,2,4,4,0
8404,0,3,3,2,1,3
8405,1,2,3,4,3,1
8406,0,3,3,1,0,2
8407,0,2,2,2,1,2
8408,0,2,2,4,3,0
8409,0,1,1,4,2,1
8410,1,3,3,1,0,2
8411,0,2,3,1,0,1
8412,0,3,2,4,4,2
8413,0,1,1,4,2,1
8414,0,3,3,3,1,3
8415,1,2,2,4,2,2
8416,0,2,2,4,3,2
8417,0,3,1,1,1,1
8418,1,4,2,2,0,1
8419,0,2,3,4,2,1
8420,1,2,1,3,2,2
8421,0,2,3,1,0,1
8422,0,1,3,4,2,3
8423,0,2,2,4,2,2
8424,0,2,2,3,3,2
8425,0,2,2,1,0,2
8426,0,1,2,4,2,3
8427,1,2,3,1,0,3
8428,1,4,3,2,1,4
8429,0,1,2,4,1,1
8430,1,2,2,2,1,0
8431,0,2,2,4,1,1
8432,0,1,2,3,2,1
8433,0,2,2,4,3,0
8434,0,3,3,4,2,2
8435,0,1,2,3,1,2
8436,0,3,3,4,3,2
8437,0,2,2,3,3,2
8438,0,1,1,2,1,0
8439,0,2,3,2,1,3
8440,0,1,3,4,2,0
8441,0,3,0,2,0,1
8442,0,1,1,4,3,2
8443,0,0,0,4,2,1
8444,0,1,2,2,1,1
8445,0,1,1,4,3,2
8446,0,1,1,4,1,0
8447,0,3,3,1,0,2
8448,0,3,2,4,4,2
8449,1,3,2,4,2,1
8450,0,1,2,4,2,1
8451,0,2,3,4,2,0
8452,0,1,2,4,2,1
8453,0,2,2,4,3,1
8454,0,0,1,3,1,1
8455,0,1,2,3,1,3
8456,0,3,2,2,2,2
8457,0,2,2,2,1,1
8458,0,0,1,4,3,1
8459,0,3,2,1,0,1
8460,0,1,3,4,3,2
8461,0,2,1,3,1,4
8462,0,4,3,2,1,1
8463,0,1,2,4,1,2
8464,0,3,2,4,2,3
8465,0,2,2,3,1,2
8466,0,2,2,4,1,2
8467,0,2,2,2,0,1
8468,0,1,3,4,2,3
8469,1,1,3,4,2,2
8470,0,3,1,3,1,0
8471,0,2,2,1,1,2
8472,1,1,2,3,1,1
8473,0,1,2,3,1,3
8474,0,1,2,4,2,2
8475,0,2,1,1,0,0
8476,0,1,3,3,1,2
8477,0,2,2,3,1,2
8478,0,2,3,1,0,2
8479,0,1,2,4,1,1
8480,1,3,2,2,1,1
8481,0,4,2,1,1,2
8482,0,3,2,2,0,2
8483,0,3,3,3,1,3
8484,0,4,2,1,0,1
8485,0,2,3,4,2,0
8486,1,3,3,3,0,1
8487,0,2,2,4,3,0
8488,0,1,2,4,3,2
8489,0,2,2,3,0,0
8490,0,2,2,4,2,1
8491,0,3,3,2,0,3
8492,0,2,2,4,3,2
8493,0,1,1,3,1,0
8494,0,3,3,2,1,2
8495,0,2,2,2,1,1
8496,0,2,3,4,2,2
8497,0,1,2,4,3,3
8498,0,1,1,2,1,1
8499,0,3,2,2,1,1
8500,0,1,1,4,1,0
8501,1,2,1,3,3,1
8502,0,1,2,2,1,1
8503,0,2,2,4,3,2
8504,0,3,3,3,2,1
8505,0,1,3,2,0,2
8506,0,2,0,1,0,1
8507,0,1,1,4,3,1
8508,0,3,2,2,1,3
8509,0,1,1,4,2,1
8510,0,2,2,1,0,1
8511,0,2,2,1,0,1
8512,0,0,2,4,2,1
8513,0,3,3,1,0,3
8514,0,1,2,4,1,2
8515,0,1,2,4,2,3
8516,0,1,3,4,1,3
8517,1,2,2,1,0,2
8518,0,1,3,4,1,2
8519,0,1,2,4,2,0
8520,0,1,2,4,1,1
8521,0,1,3,3,1,2
8522,1,4,3,1,0,3
8523,0,2,2,4,1,2
8524,0,0,1,3,1,1
8525,0,2,2,4,3,1
8526,0,1,2,4,3,2
8527,0,3,3,1,0,3
8528,0,3,3,2,1,2
8529,0,3,3,2,1,1
8530,0,1,2,3,1,2
8531,0,1,2,4,2,2
8532,0,0,1,4,2,0
8533,0,1,3,4,3,2
8534,0,2,3,1,0,2
8535,0,1,3,4,2,3
8536,0,2,2,3,1,2
8537,1,4,2,3,1,3
8538,0,3,1,2,1,1
8539,0,2,2,1,0,0
8540,0,2,2,3,4,0
8541,0,3,3,2,0,2
8542,0,1,3,0,1,3
8543,0,1,2,4,2,1
8544,0,2,2,2,2,1
8545,0,1,2,4,3,2
8546,0,1,1,2,1,1
8547,0,0,3,4,3,2
8548,0,1,1,2,1,1
8549,0,2,2,1,1,2
8550,0,1,2,3,2,2
8551,0,1,2,4,2,1
8552,0,3,2,1,1,2
8553,0,1,1,4,4,1
8554,0,1,3,4,3,3
8555,0,1,1,3,1,0
8556,0,0,1,4,2,1
8557,0,1,1,3,1,0
8558,0,1,3,4,0,2
8559,0,2,2,4,3,1
8560,0,3,3,4,4,3
8561,0,2,2,3,2,2
8562,0,2,2,4,2,0
8563,0,2,2,3,1,1
8564,0,3,2,2,1,3
8565,0,2,2,3,0,1
8566,0,0,1,4,3,0
8567,0,1,1,3,1,1
8568,0,2,2,4,3,1
8569,1,2,2,4,2,2
8570,0,2,3,4,1,2
8571,0,2,2,4,2,0
8572,0,1,3,4,3,3
8573,0,2,2,4,2,1
8574,0,2,3,4,3,0
8575,0,1,1,4,4,2
8576,1,2,2,2,1,3
8577,0,3,3,2,1,0
8578,1,3,2,2,1,3
8579,0,3,2,2,1,1
8580,0,1,2,4,2,2
8581,0,2,3,4,3,2
8582,0,1,1,4,1,1
8583,0,2,2,1,0,1
8584,0,3,3,3,2,3
8585,0,2,2,3,1,1
8586,0,2,2,1,0,1
8587,0,2,2,4,1,2
8588,0,2,2,4,2,0
8589,0,1,0,4,3,0
8590,0,1,1,4,1,0
8591,1,2,2,4,2,2
8592,0,2,2,4,3,1
8593,0,3,3,1,0,3
8594,1,3,2,1,1,2
8595,1,1,2,4,1,2
8596,0,2,2,3,2,3
8597,0,2,3,2,1,2
8598,0,1,2,4,2,3
8599,1,2,2,4,3,2
8600,0,2,3,2,1,1
8601,0,2,2,2,1,1
8602,0,2,2,0,2,2
8603,1,2,2,4,3,1
8604,0,2,1,1,1,1
8605,0,4,3,3,1,4
8606,0,1,2,4,3,2
8607,0,2,2,4,2,2
8608,0,2,1,3,2,1
8609,0,2,3,4,3,3
8610,0,1,2,2,1,1
8611,0,3,3,1,0,3
8612,0,3,2,4,4,2
8613,0,2,2,3,1,1
8614,0,3,3,3,2,2
8615,0,2,3,2,1,2
8616,0,1,3,4,4,2
8617,0,3,2,2,0,2
8618,0,2,1,4,2,1
8619,0,0,1,4,1,1
8620,0,2,2,4,2,1
8621,0,0,1,3,2,0
8622,0,2,3,2,2,3
8623,0,2,2,4,3,1
8624,0,1,1,2,1,1
8625,0,1,2,3,2,3
8626,0,1,3,4,4,2
8627,0,1,3,4,3,2
8628,0,1,2,4,3,2
8629,0,2,3,2,0,2
8630,0,1,3,4,3,2
8631,0,2,2,3,3,2
8632,0,3,2,2,1,1
8633,0,2,3,4,1,3
8634,0,2,1,4,2,1
8635,1,3,3,2,0,2
8636,1,3,3,3,1,1
8637,0,2,0,3,1,2
8638,0,2,2,4,4,0
8639,0,1,2,4,1,1
8640,0,0,1,3,2,1
8641,0,2,2,2,1,2
8642,0,1,3,4,3,2
8643,1,1,2,0,1,3
8644,0,3,2,3,0,1
8645,1,2,3,4,3,2
8646,0,2,1,2,0,1
8647,0,2,2,4,1,0
8648,0,1,3,4,4,2
8649,0,2,2,4,2,2
8650,0,3,3,2,1,2
8651,0,2,1,3,2,2
8652,1,3,2,1,1,1
8653,0,1,1,4,2,0
8654,0,0,0,4,1,0
8655,1,3,3,2,2,3
8656,0,1,1,4,2,0
8657,0,1,1,2,1,1
8658,0,2,2,2,1,0
8659,0,1,2,4,1,3
8660,0,1,0,3,1,1
8661,0,2,2,4,3,2
8662,0,2,3,1,1,2
8663,0,1,2,4,3,2
8664,0,1,1,3,1,0
8665,0,0,1,3,2,1
8666,0,2,2,4,2,3
8667,0,1,1,4,1,1
8668,1,2,2,1,0,2
8669,0,1,3,4,2,2
8670,0,3,3,1,0,2
8671,1,3,3,3,1,4
8672,0,2,2,2,1,1
8673,0,2,2,3,1,1
8674,0,1,2,4,2,1
8675,0,2,2,4,2,1
8676,0,2,2,4,2,2
8677,0,1,3,4,2,3
8678,0,1,1,4,3,1
8679,1,1,1,3,1,1
8680,0,3,2,3,2,2
8681,0,2,2,3,1,2
8682,0,2,3,4,3,2
8683,0,1,3,4,3,1
8684,0,1,2,4,3,3
8685,0,1,2,4,4,2
8686,0,2,2,4,3,1
8687,0,2,2,4,3,2
8688,0,3,2,1,0,2
8689,0,3,3,0,3,2
8690,0,1,3,4,2,3
8691,0,0,1,4,3,1
8692,0,3,2,2,1,2
8693,0,4,4,2,0,4
8694,0,1,1,4,1,0
8695,1,2,3,2,0,1
8696,0,3,2,4,2,1
8697,0,2,3,1,0,2
8698,0,3,3,2,1,2
8699,0,3,3,2,1,2
8700,0,2,2,4,2,1
8701,0,3,3,2,0,2
8702,0,1,0,2,1,0
8703,1,2,2,4,1,1
8704,0,2,3,4,1,1
8705,0,2,3,4,3,0
8706,0,2,1,1,0,1
8707,0,2,2,4,4,2
8708,0,1,1,3,2,2
8709,0,2,2,4,1,2
8710,0,2,2,2,1,4
8711,1,3,3,3,0,3
8712,0,2,2,3,1,2
8713,0,2,3,2,1,3
8714,0,2,1,2,1,2
8715,0,1,2,4,3,3
8716,0,2,2,4,1,2
8717,0,2,2,4,3,2
8718,0,3,3,1,1,3
8719,0,1,3,4,1,2
8720,1,3,3,4,2,2
8721,0,2,2,3,1,0
8722,1,2,2,2,0,1
8723,0,2,2,2,1,2
8724,0,0,3,4,3,1
8725,0,1,3,4,2,2
8726,0,2,1,4,1,2
8727,0,3,3,1,1,3
8728,0,1,3,4,3,2
8729,1,3,2,2,1,3
8730,0,3,3,2,2,2
8731,0,2,2,3,3,2
8732,0,2,1,2,1,1
8733,0,1,2,4,2,1
8734,0,4,3,1,0,2
8735,0,2,1,1,1,1
8736,0,1,3,3,1,2
8737,0,2,1,2,1,0
8738,0,1,3,4,3,1
8739,0,0,1,4,3,1
8740,0,1,2,4,2,2
8741,0,1,2,4,1,1
8742,1,4,3,3,2,2
8743,0,1,3,4,1,1
8744,0,3,2,4,3,2
8745,0,4,3,4,2,3
8746,0,2,1,4,2,0
8747,0,3,2,3,2,1
8748,0,2,2,3,0,0
8749,0,2,2,2,0,0
8750,0,1,2,4,2,2
8751,0,2,3,4,3,2
8752,0,3,3,3,0,1
8753,0,3,2,1,0,1
8754,0,2,3,4,3,3
8755,0,2,3,3,1,1
8756,0,2,3,2,1,1
8757,0,2,2,3,1,1
8758,0,1,3,4,1,2
8759,0,4,3,1,1,1
8760,0,1,2,4,1,2
8761,0,2,3,3,1,2
8762,0,2,3,4,3,1
8763,0,1,3,3,1,2
8764,0,2,2,2,0,2
8765,0,2,2,2,1,0
8766,0,3,2,4,4,3
8767,0,1,3,4,3,3
8768,0,2,2,4,1,3
8769,0,1,1,4,2,0
8770,0,1,2,3,2,3
8771,0,2,3,3,1,2
8772,0,2,2,1,1,2
8773,0,0,1,4,3,1
8774,0,0,1,3,1,1
8775,1,3,2,2,1,1
8776,0,2,2,3,1,1
8777,0,3,2,2,1,1
8778,0,1,2,4,1,1
8779,0,2,2,2,1,1
8780,0,2,0,1,1,0
8781,0,2,3,3,1,2
8782,0,1,2,4,3,1
8783,0,2,2,3,1,2
8784,0,0,1,4,3,1
8785,0,2,2,3,1,1
8786,0,1,3,4,3,2
8787,0,2,2,2,1,3
8788,0,2,1,2,0,1
8789,0,3,2,0,0,4
8790,1,1,3,2,0,2
8791,0,2,2,3,1,2
8792,0,2,2,3,2,2
8793,0,2,2,4,1,2
8794,0,2,3,4,1,3
8795,0,1,2,4,3,0
8796,0,1,2,2,1,2
8797,1,3,2,3,1,2
8798,0,1,2,4,1,2
8799,0,0,2,4,3,1
8800,0,3,2,2,0,1
8801,0,1,1,3,1,0
8802,1,2,2,1,0,1
8803,0,3,3,4,4,3
8804,0,1,0,3,1,0
8805,0,2,3,2,0,2
8806,1,4,3,2,0,2
8807,0,1,2,4,3,2
8808,0,1,3,4,3,1
8809,0,1,3,4,1,3
8810,0,1,2,4,4,1
8811,0,2,1,3,1,0
8812,0,2,2,3,1,0
8813,0,3,1,1,1,2
8814,0,2,2,4,3,2
8815,0,3,2,2,1,1
8816,0,2,2,2,1,2
8817,0,1,2,4,2,3
8818,0,1,2,4,2,3
8819,0,1,3,4,1,2
8820,0,2,3,4,1,2
8821,1,4,1,1,0,1
8822,0,4,1,2,1,4
8823,0,2,3,2,1,3
8824,0,2,2,4,1,2
8825,0,2,2,2,1,1
8826,0,2,1,3,1,1
8827,0,2,2,4,3,2
8828,0,1,1,3,2,1
8829,0,1,3,4,1,1
8830,0,1,2,4,3,1
8831,0,2,3,4,2,1
8832,0,1,2,4,4,3
8833,1,2,3,1,0,2
8834,0,2,1,2,1,1
8835,0,1,2,4,3,1
8836,0,1,1,4,1,0
8837,0,2,3,1,0,1
8838,0,2,2,2,1,1
8839,0,2,1,3,3,1
8840,0,1,1,3,3,2
8841,0,0,1,4,2,0
8842,0,2,2,3,1,1
8843,0,0,1,3,2,0
8844,0,2,3,3,0,2
8845,0,3,2,4,2,1
8846,0,0,1,4,2,1
8847,0,1,3,2,0,2
8848,0,2,1,3,1,0
8849,0,3,2,1,0,1
8850,0,3,3,2,0,1
8851,0,2,2,2,1,2
8852,0,2,3,4,1,1
8853,0,3,3,4,1,2
8854,0,4,2,1,1,3
8855,1,4,2,2,1,1
8856,0,2,3,2,1,3
8857,0,1,3,4,3,2
8858,0,2,3,4,4,2
8859,0,1,1,4,3,1
8860,0,1,1,4,1,0
8861,1,4,2,2,0,2
8862,0,3,1,1,1,1
8863,0,3,3,2,1,2
8864,0,2,3,4,1,0
8865,0,3,2,1,1,1
8866,0,2,3,1,0,0
8867,0,3,1,1,0,2
8868,0,1,2,4,3,2
8869,1,2,3,1,0,1
8870,0,1,3,4,3,1
8871,0,1,2,4,1,2
8872,0,3,2,1,0,1
8873,0,2,2,2,1,1
8874,0,3,3,1,0,3
8875,0,1,2,4,2,2
8876,0,1,2,3,1,2
8877,0,1,1,4,3,2
8878,1,1,3,2,0,1
8879,0,2,2,2,1,3
8880,0,4,3,1,0,3
8881,0,1,1,4,3,1
8882,0,1,3,3,1,2
8883,0,1,2,2,1,1
8884,0,2,2,4,3,2
8885,0,2,2,1,0,1
8886,0,3,2,4,4,0
8887,0,3,2,3,2,1
8888,0,2,3,1,0,1
8889,0,2,3,4,1,1
8890,0,2,1,4,2,1
8891,1,3,3,3,2,4
8892,1,2,1,3,1,2
8893,0,1,2,4,4,2
8894,0,1,1,4,1,1
8895,0,3,2,3,2,2
8896,0,1,1,4,3,0
8897,0,2,1,1,1,1
8898,0,1,2,2,1,1
8899,1,2,3,4,1,2
8900,0,1,3,4,1,1
8901,0,1,2,4,2,2
8902,0,2,2,3,1,1
8903,1,3,2,4,1,1
8904,0,3,2,4,3,2
8905,0,1,3,0,1,3
8906,0,0,2,4,2,2
8907,0,2,2,4,3,1
8908,0,1,2,3,1,2
8909,0,0,1,4,2,1
8910,0,1,2,0,3,1
8911,0,4,4,1,0,2
8912,0,1,2,4,1,1
8913,0,3,2,2,1,1
8914,0,1,3,4,2,3
8915,0,1,2,4,1,1
8916,0,1,3,2,0,1
8917,0,1,3,4,1,3
8918,0,2,2,4,3,2
8919,0,1,0,2,0,0
8920,0,1,2,4,3,2
8921,0,2,3,3,1,1
8922,1,4,2,1,0,2
8923,0,2,3,3,0,1
8924,0,3,2,1,0,3
8925,0,2,1,3,1,1
8926,0,2,2,1,0,1
8927,1,2,2,4,3,2
8928,1,4,3,2,0,3
8929,0,1,2,4,3,2
8930,1,3,3,3,0,1
8931,1,4,1,1,0,2
8932,0,0,1,3,2,1
8933,0,1,2,3,2,3
8934,0,2,1,2,0,0
8935,0,1,0,3,1,0
8936,0,3,3,2,0,2
8937,0,1,2,4,1,3
8938,0,3,2,4,2,0
8939,0,1,3,4,3,1
8940,1,2,2,2,0,1
8941,0,1,2,4,2,2
8942,0,3,3,2,0,1
8943,0,2,2,3,2,1
8944,0,1,2,3,1,2
8945,0,3,2,1,0,2
8946,0,2,3,1,0,1
8947,0,1,1,4,2,1
8948,0,3,2,4,3,3
8949,0,2,3,1,0,2
8950,0,2,2,4,2,2
8951,0,0,1,3,1,1
8952,0,1,1,4,2,1
8953,0,1,2,4,2,1
8954,0,2,3,4,2,2
8955,0,2,3,2,0,1
8956,0,1,1,3,1,0
8957,0,2,1,2,1,0
8958,0,1,0,4,3,1
8959,0,2,2,4,3,1
8960,0,2,1,2,1,2
8961,0,4,3,4,4,3
8962,0,3,2,1,0,3
8963,0,2,3,4,2,2
8964,0,3,2,3,2,2
8965,0,2,3,2,1,2
8966,0,2,3,3,1,1
8967,1,3,3,1,0,4
8968,0,2,2,3,1,2
8969,0,1,2,3,1,1
8970,0,3,2,3,0,3
8971,0,0,1,4,3,1
8972,0,2,2,2,1,1
8973,1,3,2,2,2,3
8974,0,2,2,2,1,0
8975,0,1,3,4,2,3
8976,0,3,3,3,1,3
8977,0,3,3,3,1,1
8978,0,2,2,4,3,2
8979,1,3,2,2,1,3
8980,0,1,2,4,3,1
8981,1,3,2,1,0,3
8982,0,2,3,4,3,2
8983,0,3,3,4,2,0
8984,0,2,2,4,3,0
8985,0,3,3,2,0,2
8986,1,2,2,3,1,0
8987,0,1,2,4,1,1
8988,0,1,1,4,3,1
8989,0,2,2,4,3,2
8990,0,1,1,2,1,0
8991,0,0,1,3,2,0
8992,0,2,2,4,3,2
8993,0,2,3,3,0,2
8994,0,0,0,4,1,1
8995,0,1,1,4,3,1
8996,0,2,3,4,2,1
8997,0,2,1,3,1,1
8998,0,3,3,1,0,4
8999,0,2,2,3,2,0
9000,0,2,2,3,2,1
9001,0,3,2,4,1,1
9002,0,1,2,3,1,2
9003,0,2,1,2,0,1
9004,0,0,1,4,2,1
9005,0,2,0,1,0,0
9006,0,1,2,4,2,3
9007,0,1,2,4,3,1
9008,0,1,3,4,2,3
9009,0,4,3,2,0,1
9010,0,1,3,4,1,3
9011,0,2,1,3,1,1
9012,0,2,3,1,0,2
9013,1,3,3,1,0,4
9014,0,1,2,4,2,2
9015,0,1,2,4,1,1
9016,0,2,2,3,1,2
9017,0,1,1,4,1,0
9018,0,2,3,1,0,2
9019,0,1,3,4,1,2
9020,0,1,2,2,1,1
9021,0,3,2,4,1,2
9022,0,2,3,4,3,2
9023,0,1,1,4,3,1
9024,0,2,1,4,1,1
9025,0,2,2,1,0,1
9026,0,2,3,3,1,3
9027,0,4,3,3,2,3
9028,1,1,2,4,1,1
9029,0,1,2,4,2,1
9030,0,1,3,4,3,2
9031,0,3,2,4,2,3
9032,0,1,2,4,2,2
9033,0,2,3,2,1,3
9034,0,2,2,2,0,1
9035,0,2,1,4,2,1
9036,0,2,2,4,3,1
9037,1,3,3,4,4,1
9038,0,3,2,1,0,1
9039,0,1,1,2,1,0
9040,1,3,4,2,0,2
9041,0,1,3,4,3,2
9042,0,3,1,2,1,2
9043,0,1,3,3,1,1
9044,0,1,3,4,2,1
9045,0,2,3,1,0,2
9046,0,1,3,4,2,1
9047,0,1,2,2,1,2
9048,0,2,2,3,1,1
9049,0,3,3,3,1,1
9050,0,1,2,3,1,1
9051,0,1,2,2,1,1
9052,0,2,3,4,4,2
9053,0,1,2,4,3,3
9054,0,2,2,3,1,0
9055,1,2,3,2,0,2
9056,0,2,1,3,1,1
9057,0,2,2,0,0,1
9058,0,1,2,4,1,1
9059,0,3,2,4,1,1
9060,0,3,2,1,1,3
9061,0,2,3,4,3,2
9062,0,0,1,4,3,1
9063,1,3,3,2,0,2
9064,0,1,2,3,2,1
9065,0,2,2,2,1,2
9066,0,3,2,1,0,3
9067,0,2,2,4,4,2
9068,0,3,3,4,3,4
9069,0,2,2,3,1,2
9070,0,2,3,4,3,2
9071,0,2,2,2,1,1
9072,0,2,1,4,3,2
9073,0,2,3,3,1,3
9074,0,1,2,3,1,3
9075,0,1,2,4,3,1
9076,0,2,3,3,1,1
9077,0,2,3,4,3,1
9078,0,1,1,4,2,1
9079,0,1,3,3,1,2
9080,0,1,3,4,1,3
9081,0,3,2,1,0,3
9082,0,1,2,4,1,0
9083,0,2,3,4,1,2
9084,0,1,3,4,2,1
9085,1,2,3,1,0,4
9086,0,3,3,1,0,3
9087,0,2,1,2,1,1
9088,0,2,2,3,1,2
9089,0,2,2,4,1,1
9090,0,0,1,3,2,1
9091,0,2,2,4,2,1
9092,0,0,1,3,2,1
9093,0,1,3,4,1,2
9094,0,1,1,4,2,0
9095,0,2,1,4,2,2
9096,0,2,3,4,1,2
9097,0,2,3,4,1,3
9098,0,1,3,4,4,2
9099,0,1,3,4,1,2
9100,1,3,3,4,4,3
9101,0,2,3,1,0,4
9102,0,1,2,3,3,3
9103,0,1,2,4,3,1
9104,0,1,2,4,1,0
9105,0,2,3,1,1,2
9106,0,3,1,2,1,1
9107,0,1,1,0,2,0
9108,0,2,3,1,1,4
9109,0,2,2,4,4,2
9110,0,3,2,1,1,3
9111,0,2,3,4,2,0
9112,0,2,2,3,1,0
9113,0,1,3,4,2,1
9114,1,2,2,1,1,1
9115,0,2,2,4,3,1
9116,0,1,2,2,1,1
9117,0,1,1,3,1,1
9118,1,3,3,4,4,2
9119,0,3,3,2,0,0
9120,0,4,2,1,0,3
9121,0,2,3,4,2,2
9122,0,1,2,3,1,0
9123,0,2,1,2,1,1
9124,0,3,2,1,0,3
9125,0,1,2,4,2,3
9126,1,2,2,2,0,1
9127,0,2,3,4,1,2
9128,0,1,2,4,2,1
9129,0,1,0,2,1,1
9130,0,2,3,3,1,3
9131,0,0,1,4,1,1
9132,0,1,3,4,3,2
9133,0,2,2,4,1,1
9134,0,1,3,4,3,1
9135,0,3,2,1,1,2
9136,0,2,3,3,0,2
9137,0,4,2,1,0,1
9138,0,1,1,4,2,0
9139,0,1,3,4,1,0
9140,1,2,3,4,1,1
9141,0,1,2,4,4,2
9142,0,1,1,4,4,0
9143,0,1,1,3,2,2
9144,0,2,2,1,0,1
9145,0,1,2,4,2,1
9146,0,2,2,4,1,2
9147,0,1,2,4,1,1
9148,0,2,2,3,3,3
9149,0,1,3,4,1,2
9150,0,2,3,4,3,0
9151,0,2,2,2,0,1
9152,0,1,2,3,1,1
9153,0,3,3,3,0,2
9154,1,2,4,2,0,1
9155,0,2,3,4,3,0
9156,0,2,2,1,1,3
9157,0,0,1,4,2,1
9158,0,2,1,3,1,0
9159,0,2,2,3,3,1
9160,0,2,0,2,1,1
9161,1,1,3,4,2,2
9162,0,2,2,4,3,3
9163,0,3,3,2,2,2
9164,0,1,3,4,3,2
9165,0,0,1,3,1,1
9166,1,2,1,3,3,1
9167,0,3,2,2,0,2
9168,0,2,2,4,3,2
9169,0,1,3,4,2,3
9170,0,3,3,4,1,2
9171,0,2,3,1,0,1
9172,0,1,1,4,3,2
9173,0,1,2,0,2,1
9174,1,1,2,3,2,3
9175,0,1,2,4,3,2
9176,0,1,3,4,3,2
9177,1,2,1,3,1,1
9178,0,3,3,2,1,3
9179,0,2,2,3,1,0
9180,0,1,2,4,3,1
9181,0,0,3,4,2,3
